Unnamed: 0,User,Tweet,Cleaned_Tweet,Sentiment,Label
132,Ad_it_ya__,"Rahul Gandhi during PC:-
"" Mere se tough questions puchate ho Modi Jee Easy questions!!!""""

😂😂😂

#rahulgandhi",rahul gandhi pc mere se tough questions puchate ho modi jee easy questions rahulgandhi,-0.15185185185185182,0.0
133,george_tiji,Been watching interview of Mr Rahul Gandhi. He looks promising. Wish the vision and the concept he is propagating  remains unchanged if in power and passes the ground implementation test #RahulGandhi #LokSabhaElections2019 #Indiastandstall,watching interview mr rahul gandhi looks promising wish vision concept propagating remains unchanged power passes ground implementation test rahulgandhi loksabhaelections indiastandstall,0.2,1.0
134,TheWhiteTiger_6,The man who never held press conference is holding presser in the midst of the seven-phase #LokSabhaElections2019 . What is the matter? Is PM Modi seeing the writing on the walls? Very interesting since simultaneously Rahul Baba is too holding one. PM sitting silently baffles.,man never held press conference holding presser midst sevenphase loksabhaelections matter pm modi seeing writing walls interesting since simultaneously rahul baba holding one pm sitting silently baffles,0.25,1.0
135,Tavysingh,"Rahul Gandhi says no matter what I will never talk about Prime Minister’s parents (even if they’ve done wrong). Thats not me. 

@RahulGandhi @narendramodi 
#LokSabhaElections2019",rahul gandhi says matter never talk prime ministers parents even theyve done wrong thats loksabhaelections,-0.5,0.0
137,editorji,"Rahul Gandhi: Even if the PM's parents did something wrong, on principle, I will never speak ill of them, but if PM wants to say something about my parents, its on him, he can do whatever he wants'
#LokSabhaElections2019 #Election2019",rahul gandhi even pms parents something wrong principle never speak ill pm wants say something parents whatever wants loksabhaelections election,-0.15000000000000002,0.0
138,Tavysingh,"Rahul Gandhi takes potshots at PM Modi
. 
“was wondering if he (Modi) was thinking of planes etc as the weather is cloudy and it’s raining”

“Unfair of media to only ask soft questions to PM” 

#LokSabhaElections2019",rahul gandhi takes potshots pm modi wondering modi thinking planes etc weather cloudy raining unfair media ask soft questions pm loksabhaelections,-0.2,0.0
139,editorji,"Rahul Gandhi on PM's first ever press conference: 'There is a first time for everything, glad PM Modi decided to talk to the press'
#LokSabhaElections2019 #Election2019",rahul gandhi pms first ever press conference first time everything glad pm modi decided talk press loksabhaelections election,0.3333333333333333,1.0
140,BombayKaBangda,"@RahulGandhi : Role of EC in this election has been biased.
No comparison b/w poll funding of @BJP4India and @INCIndia. Ratio is probably 20:1.
Press asked me tough questions but not for Modi.
Rahul taking dig at Modi on cloud-radar comments #LokSabhaElections2019",role ec election biased comparison bw poll funding ratio probably press asked tough questions modi rahul taking dig modi cloudradar comments loksabhaelections,-0.3888888888888889,0.0
142,MalhotraShivya,"""Very impressive that PM is doing PC.""- Rahul Gandhi. 

Also, it's raining outside. 
such roars and cries!!!

Mannn!! Loving it!!!
#LokSabhaElections2019 #IndiaElections2019",impressive pm pc rahul gandhi also raining outside roars cries mannn loving loksabhaelections indiaelections,0.5333333333333333,1.0
143,ragingbhool,"Can't believe it's 2019 and we are still fighting over Gandhi and Godse. Why are people hell bent on idolizing a murderer. Don't we have other important election issues to fight about? 
#LokSabhaElections2019 
#Godse",cant believe still fighting gandhi godse people hell bent idolizing murderer dont important election issues fight loksabhaelections godse,0.4,1.0
145,dharam_vir_uk,"@priyankagandhi  asked a specially abled man to sit beside her during a rally!! She must be missing her dear ""On Bail Brother"" @RahulGandhi very much due to hectic campaigning!!
#DeshKaGauravModi 
#AbkiBaar300Paar 
#ModiHiAayega 
#PriyankaGandhi 
#rahulgandhi 
#BJP",asked specially abled man sit beside rally must missing dear bail brother much due hectic campaigning deshkagauravmodi abkibaarpaar modihiaayega priyankagandhi rahulgandhi bjp,0.010714285714285713,1.0
148,saying_as_it_is,"@RahulGandhi You mean #Gandhi was God? But this God was #Ram's lover, &amp; #BJP #RSS are Ram's lovers...so it makes them #Gandhi lovers more than YOU at least. 🤗

If your super-sonic brain still fails to get it, listen to #ModiOnBharat 😉

#Phase7 #LokSabhaElection2019 #LokSabhaElections2019",mean gandhi god god rams lover amp bjp rss rams loversso makes gandhi lovers least supersonic brain still fails get listen modionbharat phase loksabhaelection loksabhaelections,-0.37083333333333335,0.0
149,hzlokhandwala,"@RahulGandhi True  🙏🏻🤚🏻

#LokSabhaElections2019 #rahulgandhi 
#ElectionsWithNews18 #NarendraModi #Congress #BJPSupportsTerrorists #BJPseDemocracyBachao #BJP",true loksabhaelections rahulgandhi electionswithnews narendramodi congress bjpsupportsterrorists bjpsedemocracybachao bjp,0.35,1.0
153,amiteshca,"@SarafNarendra @BJP4India @ShashiTharoor @RahulGandhi @balakv1970 The state of #BJP is that there is no ideology and unfortunately #BJP is not fighting the elections its #namo. Have you seen anyone asking to vote for #BJP. #BJP is the political wing of Sangh. Congress works for family, BJP and Namo works for Sangh, so called Hindu activists",state bjp ideology unfortunately bjp fighting elections namo seen anyone asking vote bjp bjp political wing sangh congress works family bjp namo works sangh called hindu activists,-0.25,0.0
154,ThomasJ97585967,"""Won't forgive Pragya for insulting Mahatma Gandhi , by applauding Godse"" - Modiji commented on Godse patriot remark by Pragya.

And at the very next moment modiji asked the people to vote for 'Pragya',she is a BJP candidate. Paradoxical! !#LokSabhaElections2019 #ModiLies #PRAGYA",wont forgive pragya insulting mahatma gandhi applauding godse modiji commented godse patriot remark pragya next moment modiji asked people vote pragyashe bjp candidate paradoxical loksabhaelections modilies pragya,-0.5,0.0
155,NishantAvasthi1,PM Modi ji is absolutely right in condemning Sadhvi Pragya on her remarks about Mahatma Gandhi ! Sadhvi has indeed suffered due to the present day #INC and she has her chance to beat her tormentor directly. She should pick her battles carefully,pm modi ji absolutely right condemning sadhvi pragya remarks mahatma gandhi sadhvi indeed suffered due present day inc chance beat tormentor directly pick battles carefully,0.03214285714285713,1.0
156,iNormanDsouza,"@narendramodi says he will never forgive #SadhviPragya for insulting Mahatma Gandhi and claiming that #Godse was a patriot!
#LokSabhaElections2019",says never forgive sadhvipragya insulting mahatma gandhi claiming godse patriot loksabhaelections,-1.0,0.0
158,AdityaGoswami_,"Some Predictions for #LokSabhaElections2019 

Rahul Gandhi ji has Raajyog and will either be the King (PM) or Kingmaker
He will become PM for 2 terms in his life time

If NDA comes to power-
Either it will come with full majority (PM=Modi)
or &gt;200,
Rajnath Singh ji has Raajyog,",predictions loksabhaelections rahul gandhi ji raajyog either king pm kingmaker become pm terms life time nda comes power either come full majority pmmodi gt rajnath singh ji raajyog,0.35,1.0
159,SauravDhanbad,"@Neha402 @RahulGandhi @INCIndia @OxfordWords @sambitswaraj @INCSandesh @JM_Scindia @dhruv_rathee @BJP4India @AmitShah @AmanChopra_ @sudhirchaudhary @narendramodi First , aunty ji , I am Under 18😂

And Rahul haven't threw the ""Bait""😛

He shows his Foolishness and He doesn't have any Right and Applicable Issue for #LokSabhaElections2019 , that's why he is throwing ""Bait"" for the ""Chamcha"" for Justifying Him.

#ChangeRahulSaveCongress",first aunty ji rahul havent threw bait shows foolishness doesnt right applicable issue loksabhaelections thats throwing bait chamcha justifying changerahulsavecongress,0.26785714285714285,1.0
160,cool_only,"@ShatruganSinha believe Gandhi family had contributed much to the development of our nation.
&amp; he got to know this fact only when his former party #BJP denied him ticket from #Patna 
Such an useless &amp; character less man 
#PatnaKaRavi",believe gandhi family contributed much development nation amp got know fact former party bjp denied ticket patna useless amp character less man patnakaravi,-0.11666666666666667,0.0
161,alokmehtaeditor,#NarendraModi @AmitShah Really shocking when BJP SADHVI and few Leaders praising Godse and parry just take as their personal opinion . Are they never learned and read about Mahatma Gandhi . Party should take very strong action against such people . They are blot on our nation,narendramodi really shocking bjp sadhvi leaders praising godse parry take personal opinion never learned read mahatma gandhi party take strong action people blot nation,-0.11666666666666667,0.0
165,imdeepnaik,Gloves are off . The government you elect is the government you Deserve. #Mahatma Gandhi #Godse #BJP,gloves government elect government deserve mahatma gandhi godse bjp,0.8,1.0
166,vssanakan,"#Godse Love 3

""#Godse killed 1, Ajmal Kasab killed 72, Rajiv Gandhi killed 17000. "" says BJP MP and candidate Nalin Kumar Kateel.

#GodseTheTerrorist 
#GodseBhaktModi 
#LokSabhaElections2019",godse love godse killed ajmal kasab killed rajiv gandhi killed says bjp mp candidate nalin kumar kateel godsetheterrorist godsebhaktmodi loksabhaelections,-0.02500000000000001,0.0
167,eksadharanmard,"Congrats in advanced to @RahulGandhi , our new prime minister of #Kindustan. @INCIndia #RahulGandhi #Modi
 #AbHogaNYAY my ass
#AbkiBaar300Paar",congrats advanced new prime minister kindustan rahulgandhi modi abhoganyay ass abkibaarpaar,0.2681818181818182,1.0
169,seggy74,"@thewire_in @khanumarfa @RahulGandhi Haha sooo much for a PR e exercise.The intentions and views of the Media house,The journalist and Gandhi are well known to all now.This stupid things can't fool people any more.#LokSabhaElections2019",haha sooo much pr e exercisethe intentions views media housethe journalist gandhi well known nowthis stupid things cant fool people moreloksabhaelections,-0.1333333333333333,0.0
171,kumardurgesh262,"@RahulGandhi Sir, I pray to you as a #BigBrother and join hands with you that I want to leave the #BJP &amp; come to #Congress.Please join us in your party,Sir #LokSabhaElection is near by 2019 and I also want to work hard with you in this election.I Request you.
Shri @RahulGandhi Ji",sir pray bigbrother join hands want leave bjp amp come congressplease join us partysir loksabhaelection near also want work hard electioni request shri ji,-0.09583333333333334,0.0
173,Cdhar7,@MajorPoonia @RahulGandhi Except #BJP morons everybody understood it was a joke. Why such brain drain in your party?? . All of you want to be below those 2-1/2 guys.??? 😀😀😀,except bjp morons everybody understood joke brain drain party want guys,-0.8,0.0
174,bhargavavaibhav,"Sadhvi Then: Godse is a Patriot
Sadhvi Now: Gandhi was great (blames it on media, but does not say a word against godse)

Election Commission: I need a report :)
#SadhviGlorifiesGodse #Bjp #Elections2019 #ElectionCommission #BJPSupportsTerrorists #Godse",sadhvi godse patriot sadhvi gandhi great blames media say word godse election commission need report sadhviglorifiesgodse bjp elections electioncommission bjpsupportsterrorists godse,0.8,1.0
176,Shamita62704890,"@RahulGandhi Rahul Gandhi what is this?? Oxford dictionary replied it's a fake news, shame on you, suna tha pappu pagal hai par ye nahi patha tha ki pappu itna pagal hai, tumhare maa ko aur kitna surr dard doge.
#PriyankaGandhi 
#BJP",rahul gandhi oxford dictionary replied fake news shame suna tha pappu pagal hai par ye nahi patha tha ki pappu itna pagal hai tumhare maa ko aur kitna surr dard doge priyankagandhi bjp,-0.5,0.0
